source_id,source_implementation,model,revision,pool_manifest_sha256,method,reporting_role,evaluation_slice,evaluation_slice_label,evaluation_slice_query_count,stratum_type,stratum_value,stratum_label,k_chunks,frame_query_count,literal_citation_query_count,metric_eligible_query_count,no_explicit_citation_count,stratum_frame_query_count,stratum_included_query_count,stratum_excluded_query_count,cited_article_hit,citation_recall,all_citations,citation_ndcg
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,263,НДФЛ,20,240,191,186,49,15,15,0,0.933333333333,0.877777777778,0.800000000000,0.884264514088
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,263,НДФЛ,50,240,191,186,49,15,15,0,1.000000000000,0.911111111111,0.800000000000,0.894265760348
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,263,НДФЛ,50,240,191,186,49,15,15,0,1.000000000000,0.911111111111,0.800000000000,0.894265760348
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,704,Трансфертное ценообразование,10,240,191,186,49,17,17,0,0.941176470588,0.941176470588,0.941176470588,0.826396661901
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,704,Трансфертное ценообразование,10,240,191,186,49,17,17,0,0.941176470588,0.941176470588,0.941176470588,0.826396661901
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,704,Трансфертное ценообразование,20,240,191,186,49,17,17,0,1.000000000000,1.000000000000,1.000000000000,0.841102544254
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,704,Трансфертное ценообразование,20,240,191,186,49,17,17,0,1.000000000000,1.000000000000,1.000000000000,0.841102544254
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,704,Трансфертное ценообразование,50,240,191,186,49,17,17,0,1.000000000000,1.000000000000,1.000000000000,0.841102544254
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,704,Трансфертное ценообразование,50,240,191,186,49,17,17,0,1.000000000000,1.000000000000,1.000000000000,0.841102544254
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,246,Урегулирование задолженности,10,240,191,186,49,9,9,0,0.777777777778,0.666666666667,0.555555555556,0.575731144032
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,246,Урегулирование задолженности,10,240,191,186,49,9,9,0,0.777777777778,0.666666666667,0.555555555556,0.575731144032
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,246,Урегулирование задолженности,20,240,191,186,49,9,9,0,0.888888888889,0.888888888889,0.888888888889,0.640206058985
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,246,Урегулирование задолженности,20,240,191,186,49,9,9,0,0.888888888889,0.888888888889,0.888888888889,0.640206058985
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,246,Урегулирование задолженности,50,240,191,186,49,9,9,0,0.888888888889,0.888888888889,0.888888888889,0.640206058985
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,246,Урегулирование задолженности,50,240,191,186,49,9,9,0,0.888888888889,0.888888888889,0.888888888889,0.640206058985
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,1028,Единый налоговый счет,10,240,191,186,49,14,14,0,0.571428571429,0.476190476190,0.357142857143,0.310573398189
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,1028,Единый налоговый счет,10,240,191,186,49,14,13,1,0.615384615385,0.512820512821,0.384615384615,0.334463659588
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,1028,Единый налоговый счет,20,240,191,186,49,14,14,0,0.714285714286,0.583333333333,0.428571428571,0.342333306147
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,1028,Единый налоговый счет,20,240,191,186,49,14,13,1,0.769230769231,0.628205128205,0.461538461538,0.368666637389
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,1028,Единый налоговый счет,50,240,191,186,49,14,14,0,0.928571428571,0.797619047619,0.642857142857,0.392080175478
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,1028,Единый налоговый счет,50,240,191,186,49,14,13,1,0.923076923077,0.820512820513,0.692307692308,0.411953263256
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,746,Патентная система,10,240,191,186,49,16,16,0,0.937500000000,0.798958333333,0.687500000000,0.631153569076
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,746,Патентная система,10,240,191,186,49,16,16,0,0.937500000000,0.798958333333,0.687500000000,0.631153569076
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,746,Патентная система,20,240,191,186,49,16,16,0,1.000000000000,0.861458333333,0.750000000000,0.647150945627
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,746,Патентная система,20,240,191,186,49,16,16,0,1.000000000000,0.861458333333,0.750000000000,0.647150945627
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,746,Патентная система,50,240,191,186,49,16,16,0,1.000000000000,0.889583333333,0.812500000000,0.656684289624
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,746,Патентная система,50,240,191,186,49,16,16,0,1.000000000000,0.889583333333,0.812500000000,0.656684289624
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,882,Страховые взносы,10,240,191,186,49,14,14,0,0.785714285714,0.750000000000,0.714285714286,0.728884456971
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,882,Страховые взносы,10,240,191,186,49,14,13,1,0.769230769231,0.730769230769,0.692307692308,0.708029415199
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,882,Страховые взносы,20,240,191,186,49,14,14,0,0.857142857143,0.821428571429,0.785714285714,0.747645138045
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,882,Страховые взносы,20,240,191,186,49,14,13,1,0.846153846154,0.807692307692,0.769230769231,0.728233225587
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,882,Страховые взносы,50,240,191,186,49,14,14,0,0.928571428571,0.892857142857,0.857142857143,0.760808626127
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,882,Страховые взносы,50,240,191,186,49,14,13,1,0.923076923077,0.884615384615,0.846153846154,0.742409289675
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,268,Акцизы,10,240,191,186,49,14,14,0,0.857142857143,0.807142857143,0.714285714286,0.651389583528
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,268,Акцизы,10,240,191,186,49,14,14,0,0.857142857143,0.807142857143,0.714285714286,0.651389583528
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,268,Акцизы,20,240,191,186,49,14,14,0,0.857142857143,0.821428571429,0.785714285714,0.658147179722
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,268,Акцизы,20,240,191,186,49,14,14,0,0.857142857143,0.821428571429,0.785714285714,0.658147179722
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,268,Акцизы,50,240,191,186,49,14,14,0,1.000000000000,0.964285714286,0.928571428571,0.688582387636
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,268,Акцизы,50,240,191,186,49,14,14,0,1.000000000000,0.964285714286,0.928571428571,0.688582387636
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,270,ЕСХН,10,240,191,186,49,16,16,0,1.000000000000,1.000000000000,1.000000000000,0.785922298611
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,270,ЕСХН,10,240,191,186,49,16,16,0,1.000000000000,1.000000000000,1.000000000000,0.785922298611
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,270,ЕСХН,20,240,191,186,49,16,16,0,1.000000000000,1.000000000000,1.000000000000,0.785922298611
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,270,ЕСХН,20,240,191,186,49,16,16,0,1.000000000000,1.000000000000,1.000000000000,0.785922298611
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,270,ЕСХН,50,240,191,186,49,16,16,0,1.000000000000,1.000000000000,1.000000000000,0.785922298611
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,270,ЕСХН,50,240,191,186,49,16,16,0,1.000000000000,1.000000000000,1.000000000000,0.785922298611
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,264,Налог на прибыль,10,240,191,186,49,17,17,0,0.882352941176,0.852941176471,0.823529411765,0.651069909496
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,264,Налог на прибыль,10,240,191,186,49,17,17,0,0.882352941176,0.852941176471,0.823529411765,0.651069909496
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,264,Налог на прибыль,20,240,191,186,49,17,17,0,0.882352941176,0.852941176471,0.823529411765,0.651069909496
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,264,Налог на прибыль,20,240,191,186,49,17,17,0,0.882352941176,0.852941176471,0.823529411765,0.651069909496
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,264,Налог на прибыль,50,240,191,186,49,17,17,0,0.882352941176,0.852941176471,0.823529411765,0.651069909496
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,264,Налог на прибыль,50,240,191,186,49,17,17,0,0.882352941176,0.852941176471,0.823529411765,0.651069909496
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,259,Налог на имущество,10,240,191,186,49,16,16,0,0.812500000000,0.713541666667,0.562500000000,0.531618322941
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,259,Налог на имущество,10,240,191,186,49,16,16,0,0.812500000000,0.713541666667,0.562500000000,0.531618322941
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,259,Налог на имущество,20,240,191,186,49,16,16,0,0.937500000000,0.906250000000,0.812500000000,0.586474037446
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,259,Налог на имущество,20,240,191,186,49,16,16,0,0.937500000000,0.906250000000,0.812500000000,0.586474037446
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,259,Налог на имущество,50,240,191,186,49,16,16,0,0.937500000000,0.906250000000,0.812500000000,0.586474037446
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,259,Налог на имущество,50,240,191,186,49,16,16,0,0.937500000000,0.906250000000,0.812500000000,0.586474037446
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,265,НДС,10,240,191,186,49,12,12,0,0.750000000000,0.666666666667,0.583333333333,0.526645977258
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,265,НДС,10,240,191,186,49,12,10,2,0.700000000000,0.600000000000,0.500000000000,0.553286798191
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,265,НДС,20,240,191,186,49,12,12,0,0.750000000000,0.708333333333,0.666666666667,0.539724305956
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,265,НДС,20,240,191,186,49,12,10,2,0.700000000000,0.650000000000,0.600000000000,0.568980792629
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,265,НДС,50,240,191,186,49,12,12,0,0.750000000000,0.750000000000,0.750000000000,0.549028196374
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,265,НДС,50,240,191,186,49,12,10,2,0.700000000000,0.700000000000,0.700000000000,0.580145461130
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,911,Налог на профессиональный доход,10,240,191,186,49,2,2,0,1.000000000000,1.000000000000,1.000000000000,0.815464876786
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,911,Налог на профессиональный доход,10,240,191,186,49,2,2,0,1.000000000000,1.000000000000,1.000000000000,0.815464876786
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,911,Налог на профессиональный доход,20,240,191,186,49,2,2,0,1.000000000000,1.000000000000,1.000000000000,0.815464876786
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,911,Налог на профессиональный доход,20,240,191,186,49,2,2,0,1.000000000000,1.000000000000,1.000000000000,0.815464876786
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,literal_citation_all,all literal-citation questions,191,category,911,Налог на профессиональный доход,50,240,191,186,49,2,2,0,1.000000000000,1.000000000000,1.000000000000,0.815464876786
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,dense,branch_diagnostic,preliminary_filtered,literal-citation questions after preliminary technical screening,186,category,911,Налог на профессиональный доход,50,240,191,186,49,2,2,0,1.000000000000,1.000000000000,1.000000000000,0.815464876786
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,hybrid,branch_diagnostic,literal_citation_all,all literal-citation questions,191,all,all,all,10,240,191,186,49,191,191,0,0.863874345550,0.790575916230,0.712041884817,0.650017476039
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,hybrid,branch_diagnostic,literal_citation_all,all literal-citation questions,191,multi,multi,multiple citations,10,240,191,186,49,52,52,0,0.923076923077,0.653846153846,0.365384615385,0.572271006146
berta,embedding,sergeyzh/BERTA,914c8c8aed14042ed890fc2c662d5e9e66b2faa7,624bf7d5d8e5cc7d5bd4cd590ce5da41157051eaae95b8c1bf5e4c8f09558fdc,hybrid,branch_diagnostic,literal_citation_all,all literal-citation questions,191,sensitivity,without_flagged_duplicate,all eligible except flagged duplicate,10,240,191,186,49,239,190,49,0.863157894737,0.789473684211,0.710526315789,0.648175462755
