qid,status,reason_code,query_group,category_id,slice,cutoff,cutoff_role,target_count,candidate_hit,candidate_recall,all_targets,before_rank_at_10,before_hit_at_10,before_rr_at_10,before_ndcg_at_10,after_rank_at_10,after_hit_at_10,after_rr_at_10,after_ndcg_at_10,delta_ndcg_at_10,comparison
fns-36881af0476541af6ed2db3c9f35c03137da6aa9c4a0f186ead015c7e92451e2,excluded,unsupported_locator,fns-36881af0476541af6ed2db3c9f35c03137da6aa9c4a0f186ead015c7e92451e2,268,none,30,sensitivity,,,,,,,,,,,,,,
fns-36881af0476541af6ed2db3c9f35c03137da6aa9c4a0f186ead015c7e92451e2,excluded,unsupported_locator,fns-36881af0476541af6ed2db3c9f35c03137da6aa9c4a0f186ead015c7e92451e2,268,none,50,primary,,,,,,,,,,,,,,
fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,excluded,no_explicit_nk_citation,fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,268,none,10,sensitivity,,,,,,,,,,,,,,
fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,excluded,no_explicit_nk_citation,fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,268,none,20,sensitivity,,,,,,,,,,,,,,
fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,excluded,no_explicit_nk_citation,fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,268,none,30,sensitivity,,,,,,,,,,,,,,
fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,excluded,no_explicit_nk_citation,fns-36885af25329380fc40934d99dcb0c917462ed4d8ad1628cea958d9ecb309d2e,268,none,50,primary,,,,,,,,,,,,,,
fns-36a5c8268bd287c629af70ece01e3ec43af604051edddf3609f83a81f8c76569,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-36a5c8268bd287c629af70ece01e3ec43af604051edddf3609f83a81f8c76569,746,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-36a5c8268bd287c629af70ece01e3ec43af604051edddf3609f83a81f8c76569,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-36a5c8268bd287c629af70ece01e3ec43af604051edddf3609f83a81f8c76569,746,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-36a5c8268bd287c629af70ece01e3ec43af604051edddf3609f83a81f8c76569,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-36a5c8268bd287c629af70ece01e3ec43af604051edddf3609f83a81f8c76569,746,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-36a5c8268bd287c629af70ece01e3ec43af604051edddf3609f83a81f8c76569,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-36a5c8268bd287c629af70ece01e3ec43af604051edddf3609f83a81f8c76569,746,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,excluded,article_only_multichunk,fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,1028,none,10,sensitivity,,,,,,,,,,,,,,
fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,excluded,article_only_multichunk,fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,1028,none,20,sensitivity,,,,,,,,,,,,,,
fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,excluded,article_only_multichunk,fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,1028,none,30,sensitivity,,,,,,,,,,,,,,
fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,excluded,article_only_multichunk,fns-372f8873e0a0f23f16a28a1390298891165a329162e2767a0c85b2dd4c6143ce,1028,none,50,primary,,,,,,,,,,,,,,
fns-37f0eaa061b02f80814bb41a31dd531aa30d9aae0c90e188e7f316e65c108353,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-37f0eaa061b02f80814bb41a31dd531aa30d9aae0c90e188e7f316e65c108353,704,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-37f0eaa061b02f80814bb41a31dd531aa30d9aae0c90e188e7f316e65c108353,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-37f0eaa061b02f80814bb41a31dd531aa30d9aae0c90e188e7f316e65c108353,704,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-37f0eaa061b02f80814bb41a31dd531aa30d9aae0c90e188e7f316e65c108353,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-37f0eaa061b02f80814bb41a31dd531aa30d9aae0c90e188e7f316e65c108353,704,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-37f0eaa061b02f80814bb41a31dd531aa30d9aae0c90e188e7f316e65c108353,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-37f0eaa061b02f80814bb41a31dd531aa30d9aae0c90e188e7f316e65c108353,704,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,2,true,0.500000000,0.630929754,-0.369070246,loss
fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,excluded,clause_cross_chunk,fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,264,none,10,sensitivity,,,,,,,,,,,,,,
fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,excluded,clause_cross_chunk,fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,264,none,20,sensitivity,,,,,,,,,,,,,,
fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,excluded,clause_cross_chunk,fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,264,none,30,sensitivity,,,,,,,,,,,,,,
fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,excluded,clause_cross_chunk,fns-3cc4a0210673e504eb71b112f316af242e2666c8c7740a82a6a4d619ed80a404,264,none,50,primary,,,,,,,,,,,,,,
fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,270,primary_cited_clause,10,sensitivity,1,false,0.000000000,false,0,false,0.000000000,0.000000000,0,false,0.000000000,0.000000000,0.000000000,tie
fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,270,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,0,false,0.000000000,0.000000000,1,true,1.000000000,1.000000000,1.000000000,win
fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,270,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,0,false,0.000000000,0.000000000,1,true,1.000000000,1.000000000,1.000000000,win
fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3cdf8d252f9b03f2ca40221263c65c5fe5a8bb199572fbb1ea0b024fffa090f6,270,primary_cited_clause,50,primary,1,true,1.000000000,true,0,false,0.000000000,0.000000000,1,true,1.000000000,1.000000000,1.000000000,win
fns-3d4696375c1ea959de2633ce495cf69e7e75ceaaa76c63e05c5ee8aaa24509b6,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3d4696375c1ea959de2633ce495cf69e7e75ceaaa76c63e05c5ee8aaa24509b6,259,primary_cited_clause,10,sensitivity,2,true,0.500000000,false,5,true,0.200000000,0.237197713,2,true,0.500000000,0.386852807,0.149655094,win
fns-3d4696375c1ea959de2633ce495cf69e7e75ceaaa76c63e05c5ee8aaa24509b6,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3d4696375c1ea959de2633ce495cf69e7e75ceaaa76c63e05c5ee8aaa24509b6,259,primary_cited_clause,20,sensitivity,2,true,1.000000000,true,5,true,0.200000000,0.237197713,2,true,0.500000000,0.650920930,0.413723217,win
fns-3d4696375c1ea959de2633ce495cf69e7e75ceaaa76c63e05c5ee8aaa24509b6,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3d4696375c1ea959de2633ce495cf69e7e75ceaaa76c63e05c5ee8aaa24509b6,259,primary_cited_clause,30,sensitivity,2,true,1.000000000,true,5,true,0.200000000,0.237197713,2,true,0.500000000,0.650920930,0.413723217,win
fns-3d4696375c1ea959de2633ce495cf69e7e75ceaaa76c63e05c5ee8aaa24509b6,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3d4696375c1ea959de2633ce495cf69e7e75ceaaa76c63e05c5ee8aaa24509b6,259,primary_cited_clause,50,primary,2,true,1.000000000,true,5,true,0.200000000,0.237197713,2,true,0.500000000,0.650920930,0.413723217,win
fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,259,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,259,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,259,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3f66363e6d61609b04233dd4555dca2733fe1be019aa3c01ac86df1fc836513b,259,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-3f721a10ed9d8108ef21f2bd70f7fb99d87890549026f5f1184fedc9a4572155,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3f721a10ed9d8108ef21f2bd70f7fb99d87890549026f5f1184fedc9a4572155,746,primary_cited_clause,10,sensitivity,1,false,0.000000000,false,0,false,0.000000000,0.000000000,0,false,0.000000000,0.000000000,0.000000000,tie
fns-3f721a10ed9d8108ef21f2bd70f7fb99d87890549026f5f1184fedc9a4572155,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3f721a10ed9d8108ef21f2bd70f7fb99d87890549026f5f1184fedc9a4572155,746,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,0,false,0.000000000,0.000000000,2,true,0.500000000,0.630929754,0.630929754,win
fns-3f721a10ed9d8108ef21f2bd70f7fb99d87890549026f5f1184fedc9a4572155,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3f721a10ed9d8108ef21f2bd70f7fb99d87890549026f5f1184fedc9a4572155,746,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,0,false,0.000000000,0.000000000,2,true,0.500000000,0.630929754,0.630929754,win
fns-3f721a10ed9d8108ef21f2bd70f7fb99d87890549026f5f1184fedc9a4572155,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-3f721a10ed9d8108ef21f2bd70f7fb99d87890549026f5f1184fedc9a4572155,746,primary_cited_clause,50,primary,1,true,1.000000000,true,0,false,0.000000000,0.000000000,2,true,0.500000000,0.630929754,0.630929754,win
fns-3fccf2429b3acda48c54a4c2c2819c9679ed318cf7b70f186fcb1f6bf35b3fa9,excluded,no_explicit_nk_citation,fns-3fccf2429b3acda48c54a4c2c2819c9679ed318cf7b70f186fcb1f6bf35b3fa9,911,none,10,sensitivity,,,,,,,,,,,,,,
fns-3fccf2429b3acda48c54a4c2c2819c9679ed318cf7b70f186fcb1f6bf35b3fa9,excluded,no_explicit_nk_citation,fns-3fccf2429b3acda48c54a4c2c2819c9679ed318cf7b70f186fcb1f6bf35b3fa9,911,none,20,sensitivity,,,,,,,,,,,,,,
fns-3fccf2429b3acda48c54a4c2c2819c9679ed318cf7b70f186fcb1f6bf35b3fa9,excluded,no_explicit_nk_citation,fns-3fccf2429b3acda48c54a4c2c2819c9679ed318cf7b70f186fcb1f6bf35b3fa9,911,none,30,sensitivity,,,,,,,,,,,,,,
fns-3fccf2429b3acda48c54a4c2c2819c9679ed318cf7b70f186fcb1f6bf35b3fa9,excluded,no_explicit_nk_citation,fns-3fccf2429b3acda48c54a4c2c2819c9679ed318cf7b70f186fcb1f6bf35b3fa9,911,none,50,primary,,,,,,,,,,,,,,
fns-402c86de628a6eafff6af003e1d6a06a11bb81f631c4370ae8b8cb97bdb51004,excluded,clause_cross_chunk,fns-402c86de628a6eafff6af003e1d6a06a11bb81f631c4370ae8b8cb97bdb51004,259,none,10,sensitivity,,,,,,,,,,,,,,
fns-402c86de628a6eafff6af003e1d6a06a11bb81f631c4370ae8b8cb97bdb51004,excluded,clause_cross_chunk,fns-402c86de628a6eafff6af003e1d6a06a11bb81f631c4370ae8b8cb97bdb51004,259,none,20,sensitivity,,,,,,,,,,,,,,
fns-402c86de628a6eafff6af003e1d6a06a11bb81f631c4370ae8b8cb97bdb51004,excluded,clause_cross_chunk,fns-402c86de628a6eafff6af003e1d6a06a11bb81f631c4370ae8b8cb97bdb51004,259,none,30,sensitivity,,,,,,,,,,,,,,
fns-402c86de628a6eafff6af003e1d6a06a11bb81f631c4370ae8b8cb97bdb51004,excluded,clause_cross_chunk,fns-402c86de628a6eafff6af003e1d6a06a11bb81f631c4370ae8b8cb97bdb51004,259,none,50,primary,,,,,,,,,,,,,,
fns-413fb9d42d2210bb87f0e5f9dd42b066e9ead25186421efa560b4d886d98d893,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-413fb9d42d2210bb87f0e5f9dd42b066e9ead25186421efa560b4d886d98d893,268,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-413fb9d42d2210bb87f0e5f9dd42b066e9ead25186421efa560b4d886d98d893,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-413fb9d42d2210bb87f0e5f9dd42b066e9ead25186421efa560b4d886d98d893,268,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-413fb9d42d2210bb87f0e5f9dd42b066e9ead25186421efa560b4d886d98d893,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-413fb9d42d2210bb87f0e5f9dd42b066e9ead25186421efa560b4d886d98d893,268,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-413fb9d42d2210bb87f0e5f9dd42b066e9ead25186421efa560b4d886d98d893,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-413fb9d42d2210bb87f0e5f9dd42b066e9ead25186421efa560b4d886d98d893,268,primary_cited_clause,50,primary,1,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,1.000000000,0.000000000,tie
fns-44069223bcc4529628e30241ddcd83ad75ecab7587f0b750458cef768965949b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-44069223bcc4529628e30241ddcd83ad75ecab7587f0b750458cef768965949b,270,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,2,true,0.500000000,0.630929754,1,true,1.000000000,1.000000000,0.369070246,win
fns-44069223bcc4529628e30241ddcd83ad75ecab7587f0b750458cef768965949b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-44069223bcc4529628e30241ddcd83ad75ecab7587f0b750458cef768965949b,270,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,2,true,0.500000000,0.630929754,1,true,1.000000000,1.000000000,0.369070246,win
fns-44069223bcc4529628e30241ddcd83ad75ecab7587f0b750458cef768965949b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-44069223bcc4529628e30241ddcd83ad75ecab7587f0b750458cef768965949b,270,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,2,true,0.500000000,0.630929754,1,true,1.000000000,1.000000000,0.369070246,win
fns-44069223bcc4529628e30241ddcd83ad75ecab7587f0b750458cef768965949b,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-44069223bcc4529628e30241ddcd83ad75ecab7587f0b750458cef768965949b,270,primary_cited_clause,50,primary,1,true,1.000000000,true,2,true,0.500000000,0.630929754,1,true,1.000000000,1.000000000,0.369070246,win
fns-447b9c837273c57e709ae5e6e601a37fab7b35e0eac591e6f48b6f996a870892,excluded,clause_cross_chunk,ndg-c512557b38897e9b,704,none,10,sensitivity,,,,,,,,,,,,,,
fns-447b9c837273c57e709ae5e6e601a37fab7b35e0eac591e6f48b6f996a870892,excluded,clause_cross_chunk,ndg-c512557b38897e9b,704,none,20,sensitivity,,,,,,,,,,,,,,
fns-447b9c837273c57e709ae5e6e601a37fab7b35e0eac591e6f48b6f996a870892,excluded,clause_cross_chunk,ndg-c512557b38897e9b,704,none,30,sensitivity,,,,,,,,,,,,,,
fns-447b9c837273c57e709ae5e6e601a37fab7b35e0eac591e6f48b6f996a870892,excluded,clause_cross_chunk,ndg-c512557b38897e9b,704,none,50,primary,,,,,,,,,,,,,,
fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,eligible_article_only_single_chunk,all_cited_articles_single_chunk,fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,259,article_only_single_chunk,10,sensitivity,2,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,0.919720789,-0.080279211,loss
fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,eligible_article_only_single_chunk,all_cited_articles_single_chunk,fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,259,article_only_single_chunk,20,sensitivity,2,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,0.919720789,-0.080279211,loss
fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,eligible_article_only_single_chunk,all_cited_articles_single_chunk,fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,259,article_only_single_chunk,30,sensitivity,2,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,0.919720789,-0.080279211,loss
fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,eligible_article_only_single_chunk,all_cited_articles_single_chunk,fns-459f92957cdb0e523ff5c7c077ad2029e9ec2b054e1365aff796b2407230fef5,259,article_only_single_chunk,50,primary,2,true,1.000000000,true,1,true,1.000000000,1.000000000,1,true,1.000000000,0.919720789,-0.080279211,loss
fns-48680ece2f45fd736f1860a28abfe715dbd6e9791575e2000d13e9bdfc915a97,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-48680ece2f45fd736f1860a28abfe715dbd6e9791575e2000d13e9bdfc915a97,268,primary_cited_clause,10,sensitivity,2,true,0.500000000,false,7,true,0.142857143,0.204382398,6,true,0.166666667,0.218407437,0.014025039,win
fns-48680ece2f45fd736f1860a28abfe715dbd6e9791575e2000d13e9bdfc915a97,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-48680ece2f45fd736f1860a28abfe715dbd6e9791575e2000d13e9bdfc915a97,268,primary_cited_clause,20,sensitivity,2,true,1.000000000,true,7,true,0.142857143,0.204382398,6,true,0.166666667,0.402983134,0.198600736,win
fns-48680ece2f45fd736f1860a28abfe715dbd6e9791575e2000d13e9bdfc915a97,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-48680ece2f45fd736f1860a28abfe715dbd6e9791575e2000d13e9bdfc915a97,268,primary_cited_clause,30,sensitivity,2,true,1.000000000,true,7,true,0.142857143,0.204382398,6,true,0.166666667,0.395646724,0.191264326,win
fns-48680ece2f45fd736f1860a28abfe715dbd6e9791575e2000d13e9bdfc915a97,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-48680ece2f45fd736f1860a28abfe715dbd6e9791575e2000d13e9bdfc915a97,268,primary_cited_clause,50,primary,2,true,1.000000000,true,7,true,0.142857143,0.204382398,7,true,0.142857143,0.204382398,0.000000000,tie
fns-4899dbbdef7c60d4cd061aa18eccff04951d8cef7d3eda42eb3b6dd057864b9e,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-4899dbbdef7c60d4cd061aa18eccff04951d8cef7d3eda42eb3b6dd057864b9e,705,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,6,true,0.166666667,0.356207187,4,true,0.250000000,0.430676558,0.074469371,win
fns-4899dbbdef7c60d4cd061aa18eccff04951d8cef7d3eda42eb3b6dd057864b9e,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-4899dbbdef7c60d4cd061aa18eccff04951d8cef7d3eda42eb3b6dd057864b9e,705,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,6,true,0.166666667,0.356207187,4,true,0.250000000,0.430676558,0.074469371,win
fns-4899dbbdef7c60d4cd061aa18eccff04951d8cef7d3eda42eb3b6dd057864b9e,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-4899dbbdef7c60d4cd061aa18eccff04951d8cef7d3eda42eb3b6dd057864b9e,705,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,6,true,0.166666667,0.356207187,4,true,0.250000000,0.430676558,0.074469371,win
fns-4899dbbdef7c60d4cd061aa18eccff04951d8cef7d3eda42eb3b6dd057864b9e,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-4899dbbdef7c60d4cd061aa18eccff04951d8cef7d3eda42eb3b6dd057864b9e,705,primary_cited_clause,50,primary,1,true,1.000000000,true,6,true,0.166666667,0.356207187,4,true,0.250000000,0.430676558,0.074469371,win
fns-492283f2cc0ebcce32175bec8f7b9ff3b526c05369b0889a17056f475c4e19d4,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-492283f2cc0ebcce32175bec8f7b9ff3b526c05369b0889a17056f475c4e19d4,263,primary_cited_clause,10,sensitivity,1,true,1.000000000,true,3,true,0.333333333,0.500000000,4,true,0.250000000,0.430676558,-0.069323442,loss
fns-492283f2cc0ebcce32175bec8f7b9ff3b526c05369b0889a17056f475c4e19d4,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-492283f2cc0ebcce32175bec8f7b9ff3b526c05369b0889a17056f475c4e19d4,263,primary_cited_clause,20,sensitivity,1,true,1.000000000,true,3,true,0.333333333,0.500000000,4,true,0.250000000,0.430676558,-0.069323442,loss
fns-492283f2cc0ebcce32175bec8f7b9ff3b526c05369b0889a17056f475c4e19d4,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-492283f2cc0ebcce32175bec8f7b9ff3b526c05369b0889a17056f475c4e19d4,263,primary_cited_clause,30,sensitivity,1,true,1.000000000,true,3,true,0.333333333,0.500000000,4,true,0.250000000,0.430676558,-0.069323442,loss
fns-492283f2cc0ebcce32175bec8f7b9ff3b526c05369b0889a17056f475c4e19d4,eligible_cited_clause,all_cited_clauses_mapped_uniquely,fns-492283f2cc0ebcce32175bec8f7b9ff3b526c05369b0889a17056f475c4e19d4,263,primary_cited_clause,50,primary,1,true,1.000000000,true,3,true,0.333333333,0.500000000,4,true,0.250000000,0.430676558,-0.069323442,loss
fns-4afa55cef0bfbbd61bf8fd43748d74ebd87a8faac9840c30d4fe396e8cc891c1,eligible_article_only_single_chunk,all_cited_articles_single_chunk,fns-4afa55cef0bfbbd61bf8fd43748d74ebd87a8faac9840c30d4fe396e8cc891c1,746,article_only_single_chunk,10,sensitivity,1,true,1.000000000,true,8,true,0.125000000,0.315464877,1,true,1.000000000,1.000000000,0.684535123,win
fns-4afa55cef0bfbbd61bf8fd43748d74ebd87a8faac9840c30d4fe396e8cc891c1,eligible_article_only_single_chunk,all_cited_articles_single_chunk,fns-4afa55cef0bfbbd61bf8fd43748d74ebd87a8faac9840c30d4fe396e8cc891c1,746,article_only_single_chunk,20,sensitivity,1,true,1.000000000,true,8,true,0.125000000,0.315464877,1,true,1.000000000,1.000000000,0.684535123,win
fns-4afa55cef0bfbbd61bf8fd43748d74ebd87a8faac9840c30d4fe396e8cc891c1,eligible_article_only_single_chunk,all_cited_articles_single_chunk,fns-4afa55cef0bfbbd61bf8fd43748d74ebd87a8faac9840c30d4fe396e8cc891c1,746,article_only_single_chunk,30,sensitivity,1,true,1.000000000,true,8,true,0.125000000,0.315464877,1,true,1.000000000,1.000000000,0.684535123,win
fns-4afa55cef0bfbbd61bf8fd43748d74ebd87a8faac9840c30d4fe396e8cc891c1,eligible_article_only_single_chunk,all_cited_articles_single_chunk,fns-4afa55cef0bfbbd61bf8fd43748d74ebd87a8faac9840c30d4fe396e8cc891c1,746,article_only_single_chunk,50,primary,1,true,1.000000000,true,8,true,0.125000000,0.315464877,1,true,1.000000000,1.000000000,0.684535123,win
fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,excluded,no_explicit_nk_citation,fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,268,none,10,sensitivity,,,,,,,,,,,,,,
fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,excluded,no_explicit_nk_citation,fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,268,none,20,sensitivity,,,,,,,,,,,,,,
fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,excluded,no_explicit_nk_citation,fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,268,none,30,sensitivity,,,,,,,,,,,,,,
fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,excluded,no_explicit_nk_citation,fns-4bb528ec19c49dc3423608585012edadea13719bac84a2010795b8caf7b58994,268,none,50,primary,,,,,,,,,,,,,,
